PID,CPU%,RSS,VSS,Native,Dalvik,PSS,TIME
15019,16%,399244,2429292,70043,29988,344991,2019-01-10 17:46:51
15019,13%,397268,2428532,70166,30115,343145,2019-01-10 17:46:53
15019,12%,397148,2428548,69789,30076,342984,2019-01-10 17:46:55
15019,11%,396204,2411396,67493,30044,336868,2019-01-10 17:46:57
15019,18%,394580,2411044,66547,28771,335264,2019-01-10 17:46:59
15019,39%,405292,2448836,70837,30078,353826,2019-01-10 17:47:01
15019,30%,409356,2448252,71271,30127,351724,2019-01-10 17:47:03
15019,36%,410608,2448996,73051,31252,355438,2019-01-10 17:47:05
15019,17%,408372,2449040,72439,31340,357884,2019-01-10 17:47:07
15019,25%,404388,2448476,72327,31621,355915,2019-01-10 17:47:09
15019,14%,401052,2442516,72314,31652,352488,2019-01-10 17:47:11
15019,12%,399928,2420860,69182,31634,342222,2019-01-10 17:47:13
15019,16%,399112,2420508,68095,30349,341394,2019-01-10 17:47:15
15019,24%,407204,2457520,71604,31537,356166,2019-01-10 17:47:17
15019,27%,414208,2457820,72096,31653,357854,2019-01-10 17:47:19
15019,14%,411940,2454960,71700,31728,355018,2019-01-10 17:47:21
15019,1%,406556,2450944,71256,31741,351078,2019-01-10 17:47:23
15019,12%,404156,2448840,71287,31689,352478,2019-01-10 17:47:25
15019,12%,403600,2441200,70955,31806,351886,2019-01-10 17:47:27
15019,18%,400396,2419312,68350,31596,341324,2019-01-10 17:47:29
15019,19%,399328,2416900,67871,30988,340883,2019-01-10 17:47:31
15019,56%,414144,2459376,71174,31630,361468,2019-01-10 17:47:33
15019,67%,415120,2455096,71712,31581,356982,2019-01-10 17:47:35
15019,17%,410404,2449832,70948,32122,355058,2019-01-10 17:47:37
15019,20%,418200,2466620,74153,32383,362738,2019-01-10 17:47:39
15019,4%,403712,2449988,71326,32298,351018,2019-01-10 17:47:41
15019,16%,403412,2441348,71373,32465,349882,2019-01-10 17:47:43
15019,19%,402784,2440472,71340,32424,349946,2019-01-10 17:47:45
15019,15%,402356,2440424,70943,32409,349672,2019-01-10 17:47:47
15019,16%,401780,2423244,68212,32379,343484,2019-01-10 17:47:49
15019,18%,401344,2422892,68846,31930,344296,2019-01-10 17:47:51
15019,40%,409376,2460024,71237,32452,361165,2019-01-10 17:47:53
15019,70%,417880,2461804,71897,32364,360529,2019-01-10 17:47:55
15019,7%,417480,2455532,69563,33461,362869,2019-01-10 17:47:58
15019,28%,406944,2444180,69264,33561,352829,2019-01-10 17:47:59
15019,8%,403256,2440672,69248,33523,350933,2019-01-10 17:48:01
15019,1%,402904,2434064,66771,33447,344425,2019-01-10 17:48:03
15019,24%,400528,2414332,65260,31344,343313,2019-01-10 17:48:05
15019,16%,398312,2413304,65207,31286,341157,2019-01-10 17:48:07
15019,18%,398240,2413252,65143,31285,341129,2019-01-10 17:48:09
15019,17%,398168,2412188,64995,31270,340905,2019-01-10 17:48:11
15019,16%,397968,2412188,64987,31277,340917,2019-01-10 17:48:13
15019,16%,397944,2412188,64952,31280,340901,2019-01-10 17:48:15
